image_path,artist_label,edge_density,laplacian_variance,shannon_entropy,hs_colorfulness,color_spread,color_entropy,temp_mean,temp_stddev,gray_mean,gray_stddev,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9
dataset/mery\danbooru_5472228_ed5d8a860d829144656572f73c012f49.png,0,0.053895730706075534,2294.955456645376,8.642985672832955,7.594456522793253,0.90625,1.7693908408962429,0.560307881773399,7.701285270323184,0.6943743,0.35822842,0.030164203612479474,0.048801313628899834,0.014495073891625616,0.05818144499178982,0.07568144499178982,0.15079638752052546,0.03442528735632184,0.07275451559934319,0.42573481116584566,0.08896551724137931
dataset/mery\danbooru_5513104_3628129cd0d71506dd317f955e157407.png,0,0.0896830985915493,1614.1273253763582,14.000081218909957,36.024090766413345,0.90625,2.8188731882251292,33.23130281690141,34.11893666840279,0.44056302,0.26770884,0.043943661971830986,0.07758215962441314,0.036455399061032866,0.1051056338028169,0.17550469483568076,0.17219483568075117,0.06046948356807512,0.0948943661971831,0.12318075117370891,0.11066901408450704
dataset/mery\danbooru_5532839_3584daebfff66a5f6293e8d7e28df136.png,0,0.055673491379310346,3586.210301724138,7.3839421280941595,28.880298878097864,0.90625,1.936809933303719,-17.749595905172413,27.399097159577778,0.6856803,0.3610819,0.04107219827586207,0.054558189655172416,0.0134375,0.02877155172413793,0.05847521551724138,0.06432650862068966,0.02244073275862069,0.06091594827586207,0.5723060344827586,0.08369612068965518
dataset/mery\danbooru_5536048_29cb3173b3ed988334ae696742c3c7e0.png,0,0.10380112834978844,2547.3844710847934,13.620544861484255,30.526665739488813,0.90625,2.3376860802504016,-18.532242595204515,26.017339420893787,0.7989211,0.20123146,0.05527150916784203,0.0706311706629055,0.032566995768688295,0.08581805359661496,0.14361071932299013,0.16367771509167842,0.05017277856135402,0.07819111424541608,0.18703455571227082,0.13302538787023976
dataset/mery\danbooru_5542097_8f9021e80f60c0f08ec1adfd0c686b95.png,0,0.05390607101947308,943.4757006883348,14.734640852082991,29.046093484397268,0.90625,2.495337830198323,-24.20036941580756,30.61346850725212,0.6478567,0.20500132,0.034097938144329897,0.05979381443298969,0.030987972508591064,0.1050028636884307,0.23699599083619702,0.18707617411225658,0.05617983963344788,0.06874856815578465,0.11779782359679267,0.10331901489117984
dataset/mery\danbooru_5551535_35eb041ea6283d824b3d531a00a99244.png,0,0.16012755102040815,5470.433035712477,9.13432561832302,20.93997710217935,0.90625,1.9180486953507374,-4.213886054421769,20.445102602892426,0.8503541,0.23169513,0.05204081632653061,0.08219387755102041,0.017967687074829933,0.04466836734693878,0.10387755102040816,0.0742517006802721,0.02229591836734694,0.09197278911564626,0.39647108843537415,0.11426020408163265
dataset/mery\danbooru_5568528_ed09ccd8886bc0b11cdf21fd971ca710.png,0,0.06041237113402062,758.229799865654,13.497168566039393,81.79661564611047,0.8333333333333334,2.4142761762069767,-86.33349226804124,65.49061911984778,0.6466601,0.16338156,0.04717783505154639,0.07177835051546391,0.04416237113402062,0.10529639175257732,0.15463917525773196,0.14940721649484537,0.058827319587628865,0.07619845360824742,0.1841494845360825,0.10836340206185567
dataset/mery\danbooru_5582649_0b5638d0ba4f28f9c4de377bf28c2921.png,0,0.105712890625,3818.300979227423,8.786468257748044,31.599255788600694,0.8958333333333334,1.8686872797720457,18.376083984375,28.591582504883696,0.79654205,0.27704108,0.0387158203125,0.0546923828125,0.0148974609375,0.0484033203125,0.105546875,0.072197265625,0.0215478515625,0.07798828125,0.4766357421875,0.089375
dataset/mery\danbooru_5582664_05b5746242bb3b0bf318c8ec14f55421.png,0,0.05748922413793103,3604.442747725922,6.008408700911351,30.865856363494853,0.90625,1.8171428463324748,-18.508033405172412,29.20811988747227,0.6851405,0.361078,0.02851293103448276,0.03804956896551724,0.006169181034482759,0.02955280172413793,0.056099137931034486,0.057510775862068965,0.010048491379310345,0.059881465517241377,0.6453987068965518,0.06877693965517241
dataset/mery\danbooru_5582666_1d08bceaabbd2127fba04752486bca80.png,0,0.05953519855595668,1178.6119429733217,10.81602535240646,38.5518869939891,0.90625,2.5748399259812995,8.270130866425992,29.863775605144543,0.5176663,0.33164957,0.029196750902527074,0.031958483754512636,0.009214801444043321,0.07154332129963899,0.1705009025270758,0.09452617328519855,0.01796028880866426,0.07513989169675091,0.43186371841155236,0.0680956678700361
dataset/mery\danbooru_5582667_26cb45df19bae724775e832e41138324.png,0,0.05416093928980527,887.0930374254226,15.202172647740264,30.154527646638385,0.90625,2.484949313043746,-24.132305269186713,31.94757797907788,0.6479302,0.20507263,0.02473081328751432,0.047563001145475375,0.021706758304696448,0.10398911798396335,0.3324856815578465,0.17144616265750287,0.03810996563573883,0.0677233676975945,0.10808991981672395,0.08415521191294387
dataset/mery\danbooru_5582668_c010fe167986da24b1f1e596c62bd9bf.png,0,0.07446453407510431,2101.8923299020494,12.85885428025867,17.100802502505783,0.90625,2.433212453016718,-6.287388734353269,13.067720991651338,0.66200656,0.3286791,0.07719749652294854,0.07624478442280946,0.04198539638386648,0.08630737134909597,0.15001390820584146,0.09389777468706537,0.047420027816411685,0.08785118219749652,0.19836578581363004,0.1407162726008345
dataset/mery\danbooru_5582669_ad86330fc859933364c6f755bb24e817.png,0,0.0642139175257732,768.1502805822549,13.316517264176008,81.89144371854393,0.8645833333333334,2.3861960140594407,-86.8538144329897,66.65223560559163,0.6469057,0.1635106,0.04653350515463917,0.06480670103092784,0.03635309278350515,0.11662371134020619,0.20554123711340205,0.13677835051546391,0.05408505154639175,0.09286082474226805,0.14635309278350517,0.10006443298969073
dataset/mery\danbooru_5582699_bc2feac6c689bf0c1e2be7c180ed6b9f.png,0,0.15982142857142856,5383.605850340136,7.550630092521746,25.235417234060183,0.8854166666666666,1.7543627563500497,-4.325714285714286,23.630921645655913,0.8520218,0.23177643,0.041267006802721086,0.07240646258503401,0.010017006802721088,0.03214285714285714,0.10374149659863946,0.05221938775510204,0.012704081632653061,0.09184523809523809,0.49709183673469387,0.08656462585034014
dataset/mery\danbooru_5582700_f05a9c7ec722813feac1ed99c3dc03f9.png,0,0.054790983606557375,2290.9070023105182,8.544239407020571,8.420542222119487,0.8854166666666666,1.728859325050901,0.5940737704918033,8.566262606512726,0.6944508,0.35872155,0.029934426229508197,0.05023770491803279,0.010762295081967212,0.07593852459016394,0.09380737704918032,0.11002459016393443,0.019377049180327868,0.09613524590163934,0.4035655737704918,0.1102172131147541
dataset/mery\danbooru_5582702_474ad1ae8323a8ffc563d7a1eda086b3.png,0,0.09185446009389671,1581.9021858778847,14.56400714698862,36.951023689000266,0.90625,2.7753626107145166,33.38487089201878,35.26494300835309,0.44050336,0.26780784,0.0451056338028169,0.08327464788732394,0.03624413145539906,0.11153755868544601,0.2524530516431925,0.14583333333333334,0.05177230046948357,0.09301643192488263,0.08018779342723005,0.10057511737089202
dataset/mery\danbooru_5582703_5c63a684baf1e86eaeb771fd683ec729.png,0,0.10731904761904762,3742.5420619036504,10.773194735791671,22.220788833452374,0.8645833333333334,2.2216035466509805,16.508514285714284,18.942851745944786,0.67010885,0.29957294,0.04522857142857143,0.07425714285714285,0.011038095238095237,0.044585714285714284,0.10562857142857143,0.09884285714285715,0.0232,0.10809523809523809,0.34765238095238093,0.14147142857142858
dataset/mery\danbooru_5609641_15b9dac25b50b76fa466d8ac174aac97.png,0,0.1107942238267148,4033.169955779106,10.31731705286441,40.1155251189079,0.90625,2.3196897916585044,13.096110108303249,32.75492984135463,0.6340383,0.37643087,0.05546028880866426,0.07149819494584837,0.027211191335740074,0.06456678700361011,0.1181317689530686,0.09148916967509026,0.035415162454873646,0.08009025270758123,0.33687725631768956,0.11925992779783394
dataset/mery\danbooru_5609643_30d60b9d554b17b8bf187c100a9e1c37.png,0,0.05638779527559055,2445.3348556430446,6.428092165654478,12.974093858642052,0.90625,1.8431114554390113,-1.1040813648293963,13.749985698248604,0.6729796,0.3909359,0.028188976377952757,0.049166666666666664,0.010695538057742782,0.029393044619422572,0.06643700787401575,0.059776902887139105,0.01928477690288714,0.05586942257217848,0.6041437007874015,0.07704396325459317
dataset/mery\danbooru_5638656_02f0ae00ec9d2742a4ec8fe07038c6e3.png,0,0.05473412698412698,2007.6987857137185,6.8827090654731595,11.180738212382153,0.90625,1.5268232122762786,0.40809126984126987,10.679022104236928,0.8467215,0.28813675,0.027055555555555555,0.04617063492063492,0.013142857142857144,0.03820238095238095,0.08096825396825397,0.07931349206349206,0.02292063492063492,0.0543015873015873,0.5680238095238095,0.06990079365079364
dataset/mery\danbooru_5638668_9076a8c7bda1fbcefc928d121fb99193.png,0,0.06377218934911243,2940.762529585799,5.48246241343101,15.232864796970123,0.90625,1.2831191970036724,3.5156878698224854,13.723085742394357,0.83024025,0.30085093,0.031057692307692307,0.04638313609467456,0.010769230769230769,0.02776627218934911,0.048846153846153845,0.05770710059171598,0.016420118343195265,0.054045857988165684,0.6305843195266272,0.07642011834319527
dataset/mery\danbooru_5644668_4ff4eddf12ec3af19dc1392f973e7fcf.png,0,0.07133152173913043,3189.3979401344222,6.703494255151215,11.779034123388593,0.90625,1.5244209020050048,-2.5419021739130434,11.760823168431948,0.81940854,0.30846375,0.03167391304347826,0.050364130434782606,0.012809782608695652,0.03909782608695652,0.0748913043478261,0.06660326086956522,0.02020108695652174,0.05471195652173913,0.5647282608695652,0.08491847826086957
dataset/mery\danbooru_5669193_fcd6d44367b71fe6c9e9eea225b0e77e.png,0,0.08244263862332696,3310.8836759071028,8.651991853587205,21.13037369105115,0.90625,2.114738524355552,-2.7581883365200763,22.189089018679194,0.6424315,0.38346833,0.04454110898661568,0.06468451242829829,0.017805927342256216,0.04052103250478011,0.08145315487571701,0.07277246653919694,0.025717017208413,0.07240439770554494,0.4718785850860421,0.10822179732313575
dataset/mery\danbooru_5686665_f7d1c970703a8ccb07c2226171d0467a.png,0,0.10956937799043062,3930.500620491603,10.139703575233202,41.65598628237571,0.90625,2.3256712115387015,2.3736363636363635,36.775982920803266,0.74579304,0.29178154,0.05047846889952153,0.06857057416267942,0.023510765550239236,0.05357057416267943,0.09627990430622009,0.09209928229665072,0.029043062200956937,0.0744976076555024,0.40626794258373206,0.10568181818181818
dataset/mery\danbooru_5697705_5fe61501d0ba01850fd7922a2b9ba79e.png,0,0.049360795454545456,2280.2618560548667,5.6497247526793135,10.949302145526556,0.90625,1.4261073843221581,3.999408143939394,10.635654846118644,0.8090523,0.31070524,0.02594223484848485,0.0415530303030303,0.010194128787878788,0.034299242424242427,0.049048295454545456,0.07537405303030303,0.020326704545454547,0.05227272727272727,0.6108238636363637,0.0801657196969697
dataset/mery\danbooru_5697709_1c9dd42d12a0fc9498392536054376ac.png,0,0.07736904761904762,3734.072126969955,9.27873504770945,23.610715081386974,0.90625,2.1366772549820943,8.853261904761904,15.580243126084838,0.7136967,0.35405365,0.05088095238095238,0.06546825396825397,0.016773809523809524,0.039857142857142855,0.07247222222222222,0.10491666666666667,0.027666666666666666,0.07271031746031746,0.4367420634920635,0.11251190476190476
dataset/mery\danbooru_5697712_856b872fb05cffc3667e5b5ec348338c.png,0,0.0797704081632653,3281.639829927344,7.228520047008535,7.6779169114906605,0.8958333333333334,1.67821740780896,0.9308503401360544,7.885627843602943,0.71106184,0.37342125,0.036641156462585034,0.0642687074829932,0.016428571428571428,0.045459183673469385,0.08659013605442177,0.08407312925170068,0.026096938775510205,0.0736904761904762,0.45819727891156464,0.10855442176870748
dataset/mery\danbooru_5715565_2553e0cbd0e820e6ea8e7a7acc40296c.png,0,0.0697495183044316,2080.2521906399775,11.588997742626226,42.61138437574147,0.90625,2.4892331571109603,-22.075120423892102,42.238407531472426,0.7669149,0.23078343,0.04576107899807322,0.06920520231213872,0.023896917148362236,0.06722061657032756,0.1269364161849711,0.1290558766859345,0.039720616570327556,0.07789017341040462,0.2994990366088632,0.1208140655105973
dataset/mery\danbooru_5735022_5d004c30e377dae694149320de92a663.png,0,0.0693019093078759,1100.667248237044,12.469594524394374,27.97290182517738,0.90625,2.869554280700657,11.622153937947495,19.937796637041572,0.44122654,0.32775217,0.0383054892601432,0.06065035799522673,0.027941527446300716,0.08529832935560859,0.1638126491646778,0.17060262529832937,0.0500417661097852,0.07290572792362769,0.21996420047732698,0.11047732696897375
dataset/mery\danbooru_5761920_75cbdf735bb693b9e79b1cc7459a1d15.png,0,0.12305299539170507,5724.758917050691,7.299310900727375,36.40795539824181,0.90625,1.7921810438828505,17.301365207373273,30.435166272955957,0.18571652,0.26034114,0.04417626728110599,0.05108870967741935,0.013248847926267281,0.030973502304147464,0.07855414746543779,0.03108294930875576,0.015754608294930875,0.05266705069124424,0.6073502304147466,0.0751036866359447
dataset/mery\danbooru_5768035_7dae952b2a5046242b7f4f9fb756f88c.png,0,0.07055363321799309,1170.2620041237942,14.16656928586432,21.0828995117036,0.90625,2.903427409344592,5.209208477508651,23.477161083478173,0.42295527,0.31177196,0.043533737024221454,0.07203287197231834,0.03334342560553633,0.09640570934256056,0.20688148788927335,0.1625129757785467,0.05745242214532872,0.07993079584775087,0.1328849480968858,0.11502162629757785
dataset/mery\danbooru_5775935_0b0a7e53ed6f17c5d7374fb5c17d7c0c.png,0,0.08103466386554622,2158.381890716471,8.921269758061545,41.97073418089987,0.90625,2.0466345177355065,20.88137605042017,40.58595743559129,0.7910154,0.26690534,0.04338235294117647,0.06619222689075631,0.017531512605042016,0.03727415966386555,0.08185924369747899,0.0738235294117647,0.026008403361344537,0.07125525210084034,0.47969012605042016,0.10298319327731092
dataset/mery\danbooru_5795168_da5f0183467e704c23d8fc4f1ed72856.png,0,0.17196354166666666,6004.7766979164235,15.818590229554086,45.57603815483973,0.90625,2.9256982224335957,0.8474375,44.23578015042719,0.62302786,0.2801995,0.0735546875,0.09219270833333333,0.0369921875,0.07386979166666667,0.15603385416666668,0.11744791666666667,0.042979166666666666,0.09519791666666666,0.16772135416666667,0.14401041666666667
dataset/mery\danbooru_5795346_f52f83537b67949d43d16c9b46aaa252.png,0,0.19782051282051283,4496.723113343463,15.072633839364183,51.4684100399706,0.90625,2.6727799104461383,29.922261904761903,38.52647359169094,0.70042473,0.24896632,0.08598901098901099,0.09967032967032967,0.048507326007326004,0.0856959706959707,0.14993589743589744,0.09528388278388278,0.05011904761904762,0.10015567765567765,0.1214010989010989,0.16324175824175824
dataset/mery\danbooru_5795351_76fc763aa612bbe027d1fc24b0bdc81c.png,0,0.10743917274939173,3483.8270067485687,10.551921867629193,36.47078579512678,0.90625,2.290672806869505,1.5055961070559611,32.69858762878241,0.72091186,0.32569835,0.048990267639902677,0.06762773722627738,0.024683698296836983,0.05621046228710462,0.114823600973236,0.09285888077858881,0.029525547445255474,0.07438564476885645,0.37998783454987833,0.11090632603406327
dataset/mery\danbooru_5800392_b569b1552377417f75247935a9ed1f8c.png,0,0.12061181434599157,3818.235137111997,11.685190391950824,27.848368413305238,0.90625,2.588381198517372,11.430400843881857,28.328453436446676,0.7046418,0.2881972,0.054272151898734175,0.08065400843881856,0.02588607594936709,0.06322784810126582,0.12792194092827006,0.12012658227848101,0.03810126582278481,0.09558016877637131,0.25953586497890296,0.13469409282700423
dataset/mery\danbooru_5800396_9e821b47470c2edb3b5cae6c76002a86.png,0,0.10573763250883392,2892.6039310609917,12.52724431044112,27.15009476680836,0.90625,2.4610859502381057,5.459929328621908,31.993294245411033,0.7049613,0.27897146,0.04787102473498233,0.07360865724381625,0.02375,0.06288427561837456,0.14464222614840988,0.13879858657243815,0.039010600706713784,0.08581272084805654,0.2518595406360424,0.13176236749116607
dataset/mery\danbooru_5808425_a3e15667a0013d9d8c2156454de29fb1.png,0,0.12142857142857143,2040.5733723488324,14.927802707223199,63.558713718421814,0.90625,2.920499657430639,-55.15734375,54.37328586869311,0.29848203,0.22843413,0.058370535714285715,0.07905133928571428,0.052689732142857146,0.10639508928571428,0.18748883928571428,0.12755580357142857,0.05927455357142857,0.07872767857142857,0.13222098214285713,0.11822544642857143
dataset/mery\danbooru_5815616_c6be204f686a07168721e321472871cb.png,0,0.045070036540803896,669.8430666849645,9.82823161009319,75.9147584860446,0.90625,2.4193010264549972,16.09366017052375,66.48165231857237,0.28344503,0.22269078,0.033702801461632154,0.05213154689403167,0.01713154689403167,0.04552679658952497,0.09489342265529842,0.10456455542021925,0.031208891595615105,0.057429963459196105,0.4764037758830694,0.08700669914738124
dataset/mery\danbooru_5825330_5df366c01ba5fc1a1890e609d7074ed4.png,0,0.042808988764044945,2670.5330842309995,6.579838461808408,31.097567496439694,0.90625,1.7315389516018393,-7.6229044943820226,32.54460199794064,0.60713035,0.36544582,0.03532022471910112,0.0534438202247191,0.010511235955056179,0.027202247191011237,0.0432247191011236,0.06284269662921348,0.021764044943820223,0.06191573033707865,0.5992977528089888,0.08447752808988764
dataset/mery\danbooru_5849722_1c70450c4c19e3ac7745ea6505af2c82.png,0,0.09773648648648649,5152.951124514557,7.4080271726906455,7.18169976548133,0.90625,1.6138407517161302,0.5392181467181467,7.1625134556665975,0.7773836,0.33473325,0.04590733590733591,0.06858108108108107,0.016245173745173744,0.04351833976833977,0.07762548262548262,0.08756274131274132,0.025057915057915058,0.08353281853281853,0.43125482625482625,0.12071428571428572
dataset/mery\danbooru_5855544_d55d4f5617b54d82bf37c6459d8a6067.png,0,0.0827580372250423,3603.4510321489,9.26085173665008,16.846839466179325,0.90625,2.114019962951776,-2.449521996615905,17.878367436405945,0.67051125,0.37522912,0.037021996615905245,0.0670389170896785,0.01654399323181049,0.046620135363790186,0.1075253807106599,0.08589255499153976,0.026214043993231812,0.073582910321489,0.43328680203045683,0.10627326565143824
dataset/mery\danbooru_5855548_08b17e3dad2d8ad5c90bf59d00820aae.png,0,0.06109154929577465,2410.229841549296,5.443681920727272,8.928067677143147,0.90625,1.3936056432190416,-1.7561575704225352,9.191141700784726,0.80915374,0.3232203,0.020871478873239438,0.04529049295774648,0.008402288732394366,0.023279049295774647,0.056927816901408454,0.06422095070422536,0.013428697183098592,0.05552816901408451,0.6407174295774648,0.07133362676056337
dataset/mery\danbooru_5862898_8d048f6961ef8ca70520f786814838d1.png,0,0.06449035812672177,1863.3586016949641,11.807789286278775,25.055584951480526,0.90625,2.6295579796345145,9.347465564738291,25.394449306100515,0.40506443,0.356079,0.041577134986225894,0.06305785123966942,0.026074380165289256,0.0809228650137741,0.15327823691460055,0.15922176308539945,0.05026859504132231,0.0775137741046832,0.23272727272727273,0.11535812672176309
dataset/mery\danbooru_5863070_b4deb8f6325c6d86adbe9b9208b3158d.png,0,0.05,2158.9391992262003,6.0300271937146475,17.138258846083954,0.8541666666666666,1.878091212152646,-1.7912811387900356,17.247503160243166,0.59813154,0.3761094,0.03685943060498221,0.04516014234875445,0.008416370106761566,0.032758007117437725,0.06878113879003558,0.052686832740213525,0.01873665480427046,0.07587188612099643,0.5963879003558719,0.06434163701067616
dataset/mery\danbooru_5863074_d62950c4a68a4ee57a856b4bcbd1790d.png,0,0.039023354564755836,984.1853735044185,11.221296960223556,26.190438629710115,0.8333333333333334,2.517442225770201,-7.592096602972399,26.927705764669774,0.48876086,0.3387847,0.031157112526539278,0.04378980891719745,0.011045647558386412,0.07987791932059447,0.1657484076433121,0.14020169851380043,0.02620488322717622,0.07097664543524417,0.35580148619957536,0.0751963906581741
dataset/mery\danbooru_5863077_fd19fe5e2cf2e9dea42d05428bf3f87b.png,0,0.0650927734375,1755.1172509364842,11.702636174831774,41.67410235076708,0.90625,2.507214568517972,8.9060107421875,39.570452264115,0.7332635,0.27797303,0.0386669921875,0.052958984375,0.0207861328125,0.0749267578125,0.185087890625,0.1073095703125,0.0322021484375,0.07248046875,0.315986328125,0.0995947265625
dataset/mery\danbooru_5863079_91f2bba1af9501cad892cc11edbdb5d6.png,0,0.04107085346215781,1477.744217106,6.471400995991659,17.417586099273596,0.75,1.7580605935639084,2.260768921095008,15.703295869978916,0.6955546,0.3617983,0.025917874396135267,0.03563204508856683,0.010801127214170692,0.03934782608695652,0.08240338164251208,0.06077294685990338,0.018317230273752014,0.05293478260869565,0.6044323671497585,0.06944041867954912
dataset/mery\danbooru_5867030_a68f09ae49fbf7b905b45b4c2a3f628b.png,0,0.06844793713163065,4092.840968544972,7.682237380615539,13.707267205674814,0.90625,1.8505674721678567,-9.359557956777996,13.178012772407877,0.5540361,0.4405396,0.03868860510805501,0.05369842829076621,0.0156385068762279,0.03549115913555992,0.06441060903732809,0.08115422396856581,0.026586444007858548,0.0525,0.5444106090373281,0.08742141453831041
dataset/mery\danbooru_5875517_535868bb947e890b05bc79379323bca8.png,0,0.08321561338289962,1088.4809953493593,14.645812217417092,47.9539458454263,0.90625,3.01138239194508,10.535952602230484,41.22688954026291,0.3703875,0.25688323,0.04419144981412639,0.07263940520446097,0.03763940520446097,0.10071561338289962,0.21603624535315985,0.14903345724907063,0.0579182156133829,0.08025557620817844,0.12887081784386617,0.11269981412639406
dataset/mery\danbooru_5891269_4fc00560650a76b0c59b1c9a463d5776.png,0,0.058679012345679016,2694.5749444434914,7.537456471523063,9.897181396126575,0.90625,1.8690634511014774,-1.5895123456790123,9.716255305908788,0.6539575,0.3917128,0.03012962962962963,0.05578395061728395,0.01478395061728395,0.04325925925925926,0.09450617283950617,0.09410493827160493,0.027049382716049383,0.06522222222222222,0.4845185185185185,0.09064197530864197
dataset/mery\danbooru_5914589_44ea5c3417c52d30fc5c93e283835d07.png,0,0.15613899613899615,3260.788012286545,15.666998618052478,63.63048586656656,0.90625,2.8724326409656533,62.411766409266406,40.507841304017404,0.43646696,0.27865303,0.06844594594594594,0.08234555984555984,0.04717181467181467,0.10888030888030888,0.22722972972972974,0.11972007722007721,0.05250965250965251,0.08507722007722007,0.0825965250965251,0.12602316602316602
dataset/mery\danbooru_5927345_e6f435b49ae9ed3f13554613ed8998c0.png,0,0.055968253968253966,1967.5883452373234,6.1247113094635885,12.45626875952883,0.90625,1.3781364831728364,0.567,11.79915096017304,0.8472398,0.28850242,0.022218253968253967,0.036194444444444446,0.007674603174603174,0.03581746031746032,0.09086111111111111,0.06160714285714286,0.014694444444444444,0.05563888888888889,0.6221150793650794,0.05317857142857143
dataset/mery\danbooru_5927346_2cb652b013ae8bab511f41637aedbd82.png,0,0.07020712909441233,2033.0046029468817,9.816244704608513,46.17515534351661,0.90625,2.372991811663788,-22.637052023121388,44.660566902030936,0.76797193,0.23212045,0.03854527938342967,0.054051059730250484,0.01296242774566474,0.06014932562620424,0.13498554913294797,0.08407996146435452,0.01919556840077071,0.08399325626204239,0.42000963391136803,0.09202793834296724
dataset/mery\danbooru_5927915_357d0000c1cfaa81735416d1542a7906.png,0,0.06426997245179063,1759.855498940144,12.24723769154839,31.043465242629125,0.90625,2.598124664261618,9.308863636363636,31.282728689700583,0.40508366,0.35618162,0.06774793388429752,0.0837465564738292,0.035323691460055096,0.09330578512396694,0.19192837465564738,0.10831955922865014,0.04975206611570248,0.09104683195592286,0.13915289256198346,0.1396763085399449
dataset/mery\danbooru_5927918_69aef9ae428fe5a4d26b822981981cbc.png,0,0.07077565632458234,1120.8614271072445,13.04007840207391,29.25688463693838,0.90625,2.85128465330869,11.671849642004773,20.9080377006764,0.441427,0.32834145,0.07785799522673031,0.07118138424821002,0.037667064439140814,0.07341288782816228,0.1515035799522673,0.09266706443914081,0.03886038186157518,0.07725536992840096,0.23801312649164677,0.14158114558472554
dataset/mery\danbooru_5927920_633985d9863eda54377ffed8315ea50e.png,0,0.07120652173913043,3163.9815651652884,6.011307401031595,13.088744399415262,0.90625,1.404749742501626,-2.644233695652174,13.046481322636692,0.8205281,0.30896944,0.03017391304347826,0.03726086956521739,0.006907608695652174,0.035755434782608696,0.07978260869565218,0.05382065217391304,0.011875,0.058065217391304345,0.6208152173913043,0.06554347826086956
dataset/mery\danbooru_5927921_86d577bb684eb2bad89b8f5eeb40e83c.png,0,0.063801775147929,2891.8312426035504,4.463523842395964,16.124195922483874,0.90625,1.140761323203816,3.5430325443786983,14.670218402036074,0.83103734,0.30118132,0.025687869822485207,0.03600591715976331,0.004859467455621302,0.018520710059171597,0.04230769230769231,0.04128698224852071,0.009948224852071006,0.05753698224852071,0.7069378698224852,0.05690828402366864
dataset/mery\danbooru_5927925_f51b092df1d23ac39a0481d57f3a867e.png,0,0.10940191387559808,3847.962929275744,8.14860174783151,43.75633732112555,0.90625,2.1045734246159102,2.4708253588516746,38.55892431144345,0.7465129,0.29242083,0.03395933014354067,0.05431818181818182,0.013313397129186604,0.04370813397129186,0.09693181818181819,0.07915071770334928,0.01839712918660287,0.07349282296650718,0.511555023923445,0.07517344497607656
dataset/mery\danbooru_5927926_6100c280b40dba22c30a30a631f6f7b4.png,0,0.05008996212121212,2233.4595738636363,4.345932663142483,11.614155456166802,0.8333333333333334,1.2504303687647094,4.0446780303030305,11.258352626988028,0.80994946,0.31117877,0.02134943181818182,0.027007575757575758,0.0040388257575757576,0.022135416666666668,0.042111742424242427,0.04268465909090909,0.009550189393939394,0.05078598484848485,0.7122632575757576,0.06807291666666666
dataset/mery\danbooru_5927927_4385a1777079f036fd7af4f6730b4bf3.png,0,0.07788095238095238,3634.250976190476,6.781148551722348,24.78162095541435,0.90625,1.85630122769748,8.850047619047618,16.739017200036844,0.7146204,0.35484263,0.034666666666666665,0.04610714285714286,0.006396825396825396,0.021484126984126984,0.05775,0.052186507936507934,0.013825396825396826,0.06910714285714285,0.5716944444444444,0.12678174603174602
dataset/mery\danbooru_5927928_6f1b62904e3eeec447b992b4d12a6901.png,0,0.08048469387755101,3243.4947789115645,6.239635938411451,8.438238396130036,0.8645833333333334,1.5374019378238153,0.7988265306122448,8.73584405836581,0.7122024,0.3739604,0.03356292517006803,0.054056122448979595,0.009005102040816327,0.031360544217687074,0.07799319727891156,0.05542517006802721,0.015875850340136055,0.07752551020408163,0.5572619047619047,0.08793367346938775
dataset/mery\danbooru_5927930_c9eb967783403f1a363ddc0b37602ee7.png,0,0.09770752895752896,5020.606592664093,5.762733243681408,8.46812627899834,0.875,1.3660399062854938,0.3634362934362934,8.396018485914954,0.77863,0.33554903,0.03557432432432432,0.056365830115830115,0.008194980694980696,0.03167953667953668,0.07545366795366795,0.06351351351351352,0.016457528957528958,0.08614864864864864,0.5397683397683398,0.08684362934362934
dataset/mery\danbooru_5927932_02e4ec2b0df56df742da011603b00cd0.png,0,0.042342696629213486,2600.4239325595245,4.6239515134559195,32.861772408348905,0.8958333333333334,1.4781471282040115,-7.332162921348314,34.44552904463028,0.6074216,0.36623397,0.024061797752808988,0.03523033707865168,0.0023820224719101122,0.013157303370786516,0.029606741573033706,0.03986516853932584,0.009662921348314606,0.057589887640449436,0.7428539325842697,0.04558988764044944
dataset/mery\danbooru_5927935_18e42a5a26a4a444f032fe13783844d7.png,0,0.08085084033613445,2087.4473739495797,6.8986452086088175,43.44448846923635,0.8958333333333334,1.9350124600120575,20.91621323529412,42.249312954345115,0.79155725,0.26691923,0.03485819327731093,0.050793067226890753,0.007116596638655462,0.0229359243697479,0.06720588235294117,0.04702731092436975,0.01488970588235294,0.06882878151260505,0.5657930672268907,0.12055147058823529
dataset/mery\danbooru_5927936_6ae228ca48c733be65880ca778f88ac3.png,0,0.12012658227848101,3737.8869935185553,10.126274115124652,29.92681534076324,0.90625,2.523773255515868,11.363966244725738,29.715411710586515,0.7053471,0.2884892,0.040527426160337554,0.05672995780590717,0.014852320675105486,0.06147679324894515,0.13139240506329114,0.09817510548523206,0.020959915611814345,0.09001054852320675,0.3784071729957806,0.10746835443037975
